feature1,feature2,target
0.5679201231382217,-0.8787329525929096,0
-0.3529427256010671,-1.0448787645473017,0
0.06038201538386816,-0.5471558760492221,1
0.2480436045553135,0.5070068228527571,1
-0.4998373724302939,-0.6692586426704057,0
0.6832501800386881,0.7167897839467251,0
0.23143966204731956,0.4295640150501526,1
-0.03866434301364724,-0.46550191861951307,1
0.12366897801654579,-0.5267598452811327,1
0.01229034415741384,0.4031201401802075,1
-0.8238082627164333,0.4832091201841748,0
0.5500686218255516,-0.19091647889430413,1
-0.2174437270205905,-0.3787384967326049,1
-0.7938877599117795,-0.636490895187614,0
1.1052323466587526,-0.17067108708927925,0
0.8344221764800304,0.4426161456595496,0
0.4726593480913923,-0.0685536702244778,1
-0.018268111878236216,0.5113334681232061,1
-0.0663311215502087,0.39517831269474596,1
0.06186598888902212,0.5670765901605573,1
-0.531873808047883,0.03350658728138151,1
-0.34327216782470577,-0.4420348505688073,1
0.07361574093757615,-0.6143578583458276,1
-0.8392624861887419,0.7413444434719758,0
0.29088964776335724,-0.5034326628598049,1
0.4190295456271357,-0.16101886295565992,1
0.8782890109386945,0.4233613753227372,0
-0.7180243649093943,-0.4592614807061529,0
0.6164666482147668,0.1515484314799938,1
-0.605840261170091,0.3691661305829753,1
-1.033273008478686,-0.43584247249430624,0
0.18441439447396887,0.7656714802513275,0
0.4450085893792622,-0.9196493402251966,0
-0.19823877589034222,1.0014320144745923,0
0.3748002139037665,0.9443384867145819,0
0.08122887767384929,0.3738844644790701,1
-0.31693679841842837,0.8528001909307513,0
0.9022192914663195,0.5696396212976189,0
0.05025076918132493,0.5133011065859868,1
-0.37033669248481194,0.21166483796484134,1
0.4859352970971742,-0.20051858344319834,1
-0.3043772869054491,-0.37438419257469785,1
-0.050341685548010065,-0.5717503812393249,1
-0.9854457237732106,0.4000535301756258,0
0.4582042458046091,-0.945957799645905,0
0.7867970086663478,-0.5395628831474234,0
0.5918616919541517,0.7483631997458313,0
0.6378354235326995,-0.03874062479224934,1
0.063678683373522,-0.46191538729517856,1
-0.13434742038848974,-0.9659319655874795,0
0.12710426900338506,-0.6681758301964887,1
0.024456813626761165,-0.6312829828232032,1
0.016333571785501766,-1.0872340359539834,0
-1.049773809383476,0.40134847491332737,0
-0.8526663530294444,0.5543960539531025,0
0.009880573742809304,0.4938987243325969,1
-0.13956285995087805,-0.8522767812978891,0
-0.5602980487893212,0.12170901310197152,1
-0.536226763233603,-0.005812662587845158,1
-0.600666073026052,-0.1624537579691595,1
-0.24602684273086756,-0.4375958994155077,1
0.49663339984001104,-0.07121294332853889,1
-0.5090450950244314,0.875011888219642,0
-0.5837123070401241,-0.040201019219889306,1
-0.6515153247029969,0.6609250086632428,0
0.2176619274258766,-1.0539858842664411,0
-0.46421182021252905,-0.8108371167937163,0
0.7926586845719572,-0.5213154359385921,0
-0.7455327403154608,0.7273946679386241,0
0.4906649258091854,0.6914489219282912,0
0.9173205284710522,0.3617562255857633,0
0.7171367362646048,-0.7730129637249771,0
0.09563214356679403,-0.47459908289448555,1
-0.5652866371282254,0.2682940139510679,1
0.5745686247240926,-0.7455247796567688,0
-0.8605403827901765,-0.5608160697522,0
0.24380411964865029,-0.4337024649670752,1
0.5528315452207885,0.7859231280601828,0
-0.09390740544977015,0.6253359561645555,1
0.006492856007028338,-1.0401507716140046,0
0.07782729526096074,-1.1467878739780433,0
0.8650393525511935,-0.22258289571850726,0
-0.43882335154724994,0.36750047096421823,1
0.7984380540054354,0.5043849948592459,0
-0.3733435157211999,-0.09285188765655722,1
0.35535689754123057,-0.16735987489204218,1
0.5467425866909726,0.10340524278166242,1
0.4959402638387503,-0.2746185155752321,1
-0.26588829760944777,-0.46934128874271785,1
-0.5000271089032102,0.13039715617744496,1
-0.9234065296982525,-0.18526915937405192,0
-1.0961313865637456,0.4183732224955991,0
-0.38825235604717867,0.3791168156746496,1
0.41864344619019644,-0.8551936684937433,0
0.5813309195490006,0.20468144846454367,1
0.24225208135806692,0.9144752748927986,0
-0.31844812395387945,0.5217831134123309,1
0.5460133308296374,0.7448029312902,0
-0.1252050295900165,-0.6856412988040904,1
-0.864687653966012,0.3609022562373247,0
0.7143134149163296,-0.8972040836598316,0
-0.5497256702197948,0.0077597860557569835,1
-0.43404961416000915,-0.16918016153760543,1
-0.7825370263804748,-0.597664579092551,0
-0.4696011929742527,-0.39138108057995463,1
0.13500797558261043,0.35159451115483575,1
0.5394067339634212,0.24044858853152157,1
-0.753413781424983,0.722702931801167,0
-0.0632002638658185,0.4301804680791032,1
0.5771607999680025,0.8942517933236602,0
-0.22956540020148672,-0.34881340274641126,1
0.3925187139316194,0.21605079956292314,1
-0.229722098943327,0.5155201067888695,1
0.6148885767532727,-0.042364935599678265,1
0.6430671803096306,0.2935254312847765,1
0.31411483324752126,0.19779898864164014,1
-0.7302282477243891,-0.7683462320974774,0
-0.3030387971347317,0.42492697121055234,1
-0.8881501800655482,0.4816193530625519,0
0.9298386969445167,0.33310278530144094,0
-1.0800504176114265,0.09876359344571944,0
0.3763238284046492,-0.21495154417850354,1
-0.47977097491654846,0.0065757826874559555,1
-0.7129866711107047,-0.5749040306812352,0
-0.4627308610826517,-0.14353228325364756,1
0.5505523715545136,0.9111009444833249,0
0.4180772511942191,-0.700908279008484,0
-0.9810093418514662,-0.4654191862359808,0
0.7274182626711209,-0.10807653819282512,1
-0.7205584436149061,-0.6245426430372041,0
-0.02564519242525687,0.9248678490946916,0
-0.30991284922525075,0.43257124607814307,1
0.47351623627614736,-0.7311337765454511,0
0.8018475117868898,0.819862271796215,0
0.051439248928514855,0.4884473690735373,1
-0.9250437554433925,-0.2936475085321587,0
-0.39765628942233033,0.03183041870577322,1
0.45848223587569703,0.8203180684278473,0
-0.370337144654424,-0.3441031245805254,1
0.4525765798179885,0.29450324547088313,1
-0.18723607737596243,0.4985736037587865,1
-0.08844550245733276,0.42407546577823024,1
0.15606502287416055,-0.904980944385541,0
-0.04417175376511323,0.4826658270832365,1
-0.8440979359682672,-0.09149334243063062,0
0.609012648373002,0.7382994864953609,0
-0.5333983809689875,-0.2972659083360532,1
0.47607809566337644,-0.40390012925420027,1
0.9723043392652723,-0.35855684790462256,0
-0.3710141294313131,-0.27889769067710624,1
-1.0170263427135369,0.10047865391079762,0
1.0048889185348462,-0.29059220298053734,0
0.09645913359220094,-0.5663325597998793,1
0.3270929832552541,-0.5596684832447328,1
-0.4903959231113151,0.05075909865014391,1
-0.710743572265823,-0.6921593339836565,0
-0.0095044028858354,-0.47582693050892844,1
-0.35087992837937304,-0.12801261700680713,1
0.631974415648925,-0.5694843537679922,0
0.4486096449794379,-0.1631223417358102,1
-0.25016291336761837,0.4017906043522282,1
0.24297798176113844,0.9183090043506149,0
0.046347882616189745,-0.9905314694907377,0
-0.9005129011532169,-0.5796575680157706,0
-0.370828430548327,0.2799495992723595,1
-0.9911299159041193,-0.5344830077169973,0
0.9999759704553547,-0.3622496650026237,0
-0.15926335835877933,-1.0748493357061253,0
0.8883397964419892,-0.38439125151628645,0
-0.991040394872785,0.24627146241725348,0
0.4231185929502663,0.3890443105914287,1
0.32314426445327316,-0.256768331895001,1
-1.0206076365222074,0.4424033057954347,0
0.9524013883350857,0.6896285498560193,0
0.6859555894047351,0.6932465285484422,0
-0.17054025348931323,-0.6842177450169207,1
-0.8625346274177151,0.515626775657307,0
-0.3343080711333468,-0.050423476280354484,1
-0.7931719886457624,-0.16471576567261728,0
0.5914378587807645,-0.7200822639513943,0
-0.8588260259194447,-0.4454283814115439,0
-1.014229416789645,0.1203179466930594,0
0.07119228634697669,0.4834712232964263,1
0.4461829334453982,-0.22499903368490942,1
0.06885175783250515,1.0409726385047586,0
-0.9097630781298834,0.34943144077767463,0
-0.36021376836730573,-0.9451970569646548,0
0.4356394049393988,-0.07318180437931607,1
-0.16679519598536335,-0.2774163148185985,1
-0.4570459363210849,-0.8675735742523226,0
0.39250906039102257,0.46515531974020935,1
-0.30062389862362454,-0.37312950277146195,1
0.2930686404822927,0.2389932489650019,1
-0.5467059467805644,0.843734102449545,0
0.4552274176720389,0.8158290380642802,0
-0.4606748065873553,0.28904705050101914,1
0.9243580800411072,0.14026188991155203,0
-0.31395941991038445,0.5215319725444969,1
0.11585839201834966,0.9763305330023541,0
0.07306468508569097,-0.592406196573931,1
-0.07035148073193159,0.44348463868376425,1
0.3740110006141605,-0.6402433627564051,1
0.4632608038427589,-0.3359723853035585,1
0.28018045762157673,-0.7492274772760934,0
0.2718105619180618,0.9761972683475808,0
0.8643255095696988,-0.11008172850182542,0
0.07590922282511167,-0.39395491998788923,1
-1.0636938014960353,-0.14764353846098635,0
-0.3063767795876413,0.560666950854367,1
0.776945025044919,0.6407578555964422,0
-0.5147913563422633,-0.17431500111183965,1
0.2128499958919069,-1.1256395849745147,0
-0.8034313596725924,-0.8232430914554598,0
-0.5933295023371785,-0.8161175666692502,0
-1.090934431630582,0.2904298481186999,0
0.5133832945116539,-0.35266076026325743,1
0.20617009409965598,0.3703529547149416,1
0.6210061053755721,0.9351258952333239,0
0.5808072908057476,0.9825783564744216,0
-0.3504541797899424,0.3403167951353969,1
0.24449066101291947,-0.7643863946893711,0
0.44893394690703375,-0.13594927675255256,1
0.47473720906700106,0.06958197083622274,1
0.5624419674341535,0.7438052351587595,0
-0.6305365235573865,-0.7055488435644838,0
0.8518332755197706,0.4482418701039746,0
0.2716637383026054,-0.06223360347602055,1
0.4778125799856402,-0.014111144607640957,1
-0.6443990169194151,-0.6877855624896587,0
0.6195324457655821,0.8058251449106113,0
0.19663478529641126,-0.47348865041420746,1
0.18215790860189854,-0.4293374859660249,1
-0.1477613792778983,-0.9796561299252351,0
0.18917078797067438,1.157937973680911,0
0.14243997213723428,-1.085687262670426,0
0.38398217171560156,0.8436870527594328,0
0.4628121681488366,0.02584771905274455,1
0.9331742167428765,-0.3044513197996293,0
0.42310646895802106,-0.22930543866996525,1
0.724404152629189,-0.5682421510899008,0
-0.5276126908401556,-0.764843348739455,0
0.5096347027986993,-0.2911758801477158,1
0.1559096434377219,-0.3550765911502553,1
0.1394219394071285,-0.48791346390171086,1
0.7054547586201037,-0.5330693988200342,0
-0.8518867241672523,-0.6015614583294439,0
-0.7234871025051767,-0.7620680644282809,0
0.5129227604575586,-0.14681763814767942,1
-0.9861123302285001,-0.008639081100681838,0
0.27400826149983637,-0.3217391809960431,1
0.7382556075243139,-0.6923851847651102,0
0.45703202639841956,-0.3706961466349171,1
-0.6942155898056042,0.8008979827241872,0
1.1180570946712605,-0.21947623033429425,0
0.837935113923058,-0.5311492938437316,0
1.019067250962925,-0.0787126217470277,0
-0.42225453579052646,-1.0113864860727744,0
-0.9313098637355964,-0.2955511344775769,0
0.9955474201031254,0.25464336196085896,0
-0.31733876678426853,0.5031804803636865,1
-0.7610070923560659,1.0199414014328867,0
-0.02711523472549887,-1.1520114648877267,0
-0.8358908891723389,-0.3910996046642865,0
1.1068984684775933,-0.34651967615372337,0
-0.3047341324123915,0.21386142740463446,1
-0.5037876251601321,-0.1338179163348819,1
0.8964276067252372,-0.21134595453374422,0
-0.9536943524912683,-0.2858140551101772,0
0.26778497602250273,0.12712585683717084,1
0.8473215795454787,-0.7755007275170438,0
-0.8520669391580659,0.5389955456489087,0
-0.17697134086332847,-0.39561935192549647,1
-0.4090148295043808,-0.14209887129767926,1
-0.23613017627613841,0.42427317868506037,1
0.19910173482417415,0.42735560945701023,1
-0.921198762804843,-0.4750038205142145,0
0.0292981043039596,0.5098157696815445,1
-0.27416055426525776,-0.3587460827543638,1
1.0985724630142017,0.08746107610879786,0
0.2622889081997394,1.0377784132051697,0
-0.3770449386333262,-0.29741922419834177,1
-0.03216911247324339,-1.0171706249992771,0
0.4368023401582737,0.3243608223697385,1
-0.42033032754409005,0.9405308224333595,0
0.4890289409215533,0.286702391361195,1
0.4245800326277537,0.49411933924094165,1
0.8959458417599359,0.2938394523855826,0
1.0540030008862293,0.1352862168560821,0
0.9164323509342392,-0.4805674834945424,0
0.8801443303216696,-0.658702900096098,0
0.8651597277963192,0.2887517029626997,0
0.11036499821540777,-0.3460387482137983,1
-0.628155357819798,0.15776605492832993,1
-0.9053004541820606,0.5117099663203899,0
-0.16071310907509306,1.0893840758862094,0
0.09348026499776935,-1.0996833909589627,0
0.25808882957131485,-0.5070464079374093,1
-0.8422013107356273,-0.3676239216764624,0
0.25756933279748895,-1.0493206392600425,0
-0.050919524048546355,0.5777531240814944,1
-0.6402595618200966,0.9581103825456995,0
-0.016133310409796153,0.36425065816005187,1
-0.5303125341737237,0.3357312911208611,1
0.3952498866503541,-0.12603984849127403,1
0.29895063959136325,-0.09940908609960156,1
-0.3029856880209664,0.26976951951650147,1
0.6536835156702892,-0.07638143380663397,1
-0.41274324237347865,-0.3040469485894408,1
0.37615095926094433,0.2180889828432619,1
-0.9701032964405877,0.05225631444488986,0
-0.9364022138274781,-0.2272448038265505,0
-0.47531181238203446,0.22189392954786488,1
0.6671594182078385,-0.6115910734016468,0
0.07915149966336786,0.45114082237868336,1
0.35028947349911865,0.23920521968215458,1
-0.02030228685494599,0.5013440173010789,1
-0.47510108694762565,-0.14313643758261468,1
-0.7691460083308379,-0.5117898645366958,0
0.38648379514462894,0.23080742556829695,1
-0.1671687992103919,1.009025002777582,0
0.4233821227842486,0.18837023488390162,1
0.34424962453123886,-0.1036674655989856,1
0.2947175607247241,-0.5045032797866571,1
-0.6303140089565045,0.8245227414276219,0
0.178794781319879,1.1413291593780355,0
-1.257778829864198,0.22595983257362937,0
-0.13170284132223747,-0.5218332282987578,1
-0.4105893894923891,0.9685632334799524,0
-0.3716096068664398,0.3604593820996686,1
0.22731864597594761,-1.1237204874337146,0
-0.32635977575402275,-0.4094258833437287,1
0.10257645868960978,-0.379575715469825,1
0.5627898287154305,-0.7179841965942744,0
0.1782578338287012,-0.4366154418847211,1
-0.05370533730294046,0.7969536574298579,0
-0.5011910122756922,0.7135220107950833,0
0.17421357363339174,-0.39037735832224135,1
-0.48633295815193656,0.21679195457465383,1
0.40953534422521654,0.799534223935073,0
-0.4900183844998817,0.7353119352904418,0
0.5293432631903496,-0.6310322505876547,0
-0.4929195823618271,-0.41364288101674945,1
-0.18265645410766873,0.41690143010064395,1
1.0376007745896745,-0.47978749966371387,0
-0.2210196789964549,-1.2113765876055214,0
-0.44025911835006826,-0.7561719993658146,0
0.08630170107163923,1.0419538593314688,0
-0.5063412966155866,-0.10192163195877671,1
-0.5385844203135411,0.8900897144624833,0
-1.034498827098271,-0.04203021517327993,0
-0.4140812183433529,-0.35908504252687373,1
0.26793504467388596,-0.4150674411170898,1
-0.37910150306629203,-0.8800279601576857,0
0.2222842127677075,-0.8647722750972884,0
0.017887454570627542,-0.34049600737830443,1
0.3635974615144335,0.9749643589499418,0
0.5131293423046157,-0.09070157248800848,1
0.4701852690420535,0.07778262439665537,1
-0.21197966048604772,-1.021163699859927,0
-1.1326306935509238,-0.07522989921256978,0
-0.6824540408163842,0.5509056586246897,0
0.1217565097616946,0.7655590918297002,1
-1.0820732406001923,-0.3723827991144444,0
0.4270186880433713,0.06307591754969775,1
-0.9350106102339594,0.4367110935244966,0
-0.06275374181539554,0.41702247977361917,1
-0.35031185176942736,-0.21784930581702358,1
0.9715518789448786,-0.3735760734294428,0
1.0756454755927431,0.26537657865091213,0
-0.49346573031603724,0.3128433493019216,1
0.43725342460050143,0.17793573184038755,1
-0.3144850672629326,0.3909660029033525,1
-0.02181422269159964,-0.6267092174779925,1
0.4741287616944916,-0.8277900852306416,0
-0.4469876059228413,0.33301179734950725,1
-0.5120874852498938,-0.1184265571788489,1
-0.14968499117228168,0.38675482192663185,1
-0.42858514306737316,0.11507232524936288,1
-0.4625122447356681,-0.0970948366570742,1
0.7879614995086742,0.6534098146588434,0
-0.5394548543300259,-0.23534228006037877,1
0.5108887885121055,-0.32743440551101405,1
0.43815656582724666,0.2179205955791915,1
0.12493206549242834,-0.8388543010171158,0
-0.5266141397987737,-0.2546859961664008,1
-0.32634413154799935,-0.40464962749568506,1
0.49363335042962214,0.30314823245887745,1
-0.191759080412872,0.2495512918733985,1
-1.0541964284060115,0.23015339142115976,0
0.8890952980222174,-0.15355827638728958,0
-0.5120168068397385,0.03183054975672103,1
-0.5059032109386982,0.2883830014143923,1
0.5445846168743554,0.8839214930646924,0
0.8904217900754049,0.13276896103115185,0
-0.22085881547843578,-0.5425384003905966,1
0.11882618277052401,1.0006636411844916,0
0.21117287948072755,0.0293269314133503,1
0.196096875935153,-0.9912108826632472,0
-0.552568325323104,-0.007684973767435166,1
0.03245967333571888,-0.9600541097342592,0
0.40619581169792773,0.297653234059641,1
0.2605486933910575,0.3599985862958456,1
0.7255594880521938,-0.6068788333135869,0
0.31485693247724034,0.020722862968779482,1
0.31083125369326514,0.33246057236164317,1
0.951836420257841,-0.1047711743506057,0
1.1145454232997567,-0.31810185750592845,0
0.15184878629419302,1.056307754810633,0
0.2359012211070056,0.39357508684435694,1
-0.6111276697524862,0.9401628723521063,0
-0.21857943562829218,0.6185321417326405,1
-0.3116155468969776,0.35402920561393614,1
0.3340269888487155,0.6227591996051824,1
-0.9708678174637084,0.34016708622673236,0
-0.29698595577088865,1.0374905800684298,0
-0.29844607280572716,-0.974444176827047,0
-0.4129289195925231,0.19871875269448191,1
0.25965782723765174,0.05536041424473635,1
0.8513026103861202,-0.5998032477234096,0
0.4187240171357025,-0.2711056792809951,1
-0.4461717559578777,-0.9377935996898246,0
0.3892098532722642,-0.4861058362173204,1
-1.1084113232851014,0.376970708962503,0
0.5151790848505431,0.09488078396573155,1
-0.9170969731975241,-0.29529180444966163,0
-0.8941648727852382,0.1685523662297432,0
0.8432363907218794,-0.3082535411898814,0
-0.8790007188571014,0.37352339452925704,0
0.1499617816446119,-0.588954097158247,1
-0.5061707130367992,0.6185930160546834,0
-0.06734920569951137,-0.45015403126189635,1
0.43536685397204555,-0.44255640188698914,1
0.09641741686639375,-0.4660210517277068,1
0.3405158128935946,-0.33012242098654804,1
0.33734077909842564,-0.2545048354708715,1
-0.6095254130206719,-0.9141768050743847,0
-0.5235723393787627,-0.7298664057211749,0
0.34203283747143187,0.30237991414595505,1
1.0734163179098912,0.546531033186868,0
1.0466952647668575,0.4068786313332914,0
-0.3583121766915589,-0.29159025778590436,1
1.04269471735845,-0.5531774484635363,0
0.38189253758671904,0.3679376890141814,1
-0.023197276468357023,-0.996577844406369,0
-0.3714330865208976,0.20387082211076257,1
1.0492439003210536,-0.48026261649215635,0
0.09137248607008074,0.5037420878014278,1
0.37819479152555663,0.41823889530985,1
0.5855700756974648,0.17482738434955292,1
0.49623127090668917,-0.7777015548853661,0
0.12590429552139476,-0.6028883348434139,1
0.6850041672859954,-0.5812920297520958,0
-0.7759373144672922,0.8722874560344603,0
-0.808880351349233,0.7021102321626957,0
-0.2120553958350056,-1.067920233257132,0
0.6465603169014281,-0.2644368969671121,1
-0.31791977631167784,0.01655868744313773,1
-0.9576361007239022,0.35394278129982115,0
0.5208841856277239,-0.9656182075958358,0
1.020642730621779,-0.15445683687845874,0
-0.48325401570449344,-0.09137678498304559,1
0.7320147011944821,-0.9572811658363516,0
-0.46518471337998346,0.11793082144298009,1
0.9490639010211768,0.05884967970797387,0
-0.6067061735312306,0.10021747682711764,1
-0.2832542556570467,-0.8395144367692985,0
-0.5441599262717072,-0.102461049567109,1
0.6807504346270296,0.7088956746216584,0
0.7342985134031629,0.5402668096475927,0
0.09625823749690385,-0.5997884439708023,1
-0.5848254243818678,0.871330029078955,0
-0.425953572379011,0.24317000492353252,1
0.11455791032736518,-0.4690051906353806,1
0.6415438614243562,-0.6869079161674548,0
-0.06479631142552876,-0.951431784400441,0
0.46375295269918926,-0.33457794147216957,1
-1.0023387419136291,-0.04453443208060493,0
0.45408869508997035,-0.890465859651806,0
-0.22875519392943333,-0.4211080451121577,1
1.045981273934456,0.3992894711028957,0
0.14085394403005172,-0.5065979494833521,1
-0.28628541513920314,-0.16773363514311201,1
-0.14000418268762846,0.5132351217528621,1
0.5708648937860004,0.05593064873971461,1
0.45451911665126365,-0.9507481036126509,0
0.8688055336157893,0.013857792216315584,0
0.5502484456261462,0.63169177246758,0
0.45545579372364753,0.6927355526397615,0
-0.6821483047352046,0.6749839161288598,0
0.6571720999784734,0.7121705455511046,0
0.19954186822454012,-0.4038773921510007,1
0.2841677353818749,-1.0783693969635535,0
0.12553283364387874,0.5402462737213884,1
-0.08071638119482041,0.4480770408058672,1
-0.42068147892590685,-0.20332541394671452,1
-0.3564548977426219,-0.04937032926143714,1
0.9848791235177612,0.35351939029576374,0
0.2989824387149831,0.0023460393572106164,1
0.6209796636495621,-0.13197528531220204,1
0.8227107655029344,0.5357560972634076,0
-0.4377254229288081,-0.8161762086559806,0
1.1140304056597499,-0.0681125707871156,0
-0.5584942738674058,-0.8828115997801489,0
0.2179432273419369,-0.4353638027289667,1
-0.8580075316895741,0.2597812581235311,0
0.42321409291637013,0.12897489972221524,1
-0.10505133664988509,0.9616601718492851,0
0.8138188519268914,0.45163422591837316,0
-0.29533382409794323,0.5070203939799953,1
-0.1425365609781001,-0.5041777797306443,1
0.7576886861843974,0.18827741121030994,0
0.22412404310452333,0.1277475930491233,1
0.5710156672067115,0.8401506176429061,0
